Arrestee Type,Arrest Year,Arrest Date,Arrest Hour,CCN,Arrest Number#,Age,Defendant PSA,Defendant District,Defendant Race,Defendant Ethnicity,Defendant Sex,Arrest Category,Charge Description,Arrest Location PSA,Arrest Location District,Arrest Block GEOX,Arrest Block GEOY,Arrest Latitude,Arrest Longitude,Offense Location PSA,Offense Location District,Offense Block GEOX,Offense Block GEOY,Offense Latitude,Offense Longitude
Adult Arrest,2021,7/1/21,14,523c16e95327522e1a577c2293a230e79f0c8259,d19227daaabefe9f61fe711617a0a4e1a8634577,32,706,7D,BLACK,NOT HISPANIC,MALE,Release Violations/Fugitive (Warr),Fugitive From Justice,503,5D,404100,139100,38.92,-76.953,503,5D,404100,139100,38.92,-76.953
Adult Arrest,2021,7/1/21,15,90075d66c988eb91ae0e848d04187da9a8db2fb3,43e9ab77e569da19c94a4dfdde5b1196592b9907,22,507,5D,BLACK,UNKNOWN,MALE,Simple Assault,Simple Assault,507,5D,401700,136700,38.898,-76.98,507,5D,401700,136700,38.898,-76.98
Adult Arrest,2021,7/1/21,16,3d2e073376ea29e5121d30eafef1ae4899412b5f,90c97b13387307a9e3c9d365a89fca13c839c59d,18,706,7D,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,706,7D,400200,128900,38.828,-76.997,706,7D,400200,128900,38.828,-76.997
Adult Arrest,2021,7/1/21,17,abcbb2027f12b3830947a5f3978231fd0d0a067a,0a6c86eaceebe842d7e82f311156619ad5b47a53,31,NA,,BLACK,UNKNOWN,FEMALE,Other Crimes,Unlawful Entry,302,3D,397200,139900,38.927,-77.033,302,3D,397200,139900,38.927,-77.033
Adult Arrest,2021,7/1/21,17,1dc48c275c741ee63116877ba5e9ad554b04e9af,146d52adc24c5fe43211f917c3f4c42aebe0ded4,39,704,7D,BLACK,UNKNOWN,MALE,Simple Assault,Simple Assault,704,7D,401200,131400,38.85,-76.987,704,7D,401200,131400,38.85,-76.987
Adult Arrest,2021,7/1/21,18,61b06e2a700b9d2b843c7f54385216f4ff7da02c,aa7d40b36f0a36dfe72843217bef1da351528982,27,NA,,WHITE,NOT HISPANIC,FEMALE,Simple Assault,Simple Assault,404,4D,397900,141000,38.937,-77.025,409,4D,397900,140700,38.934,-77.024
Adult Arrest,2021,7/1/21,18,b4296498999e3e08f98067b8ab2e6fef8b251c89,63aaf44abe50d75129bf5091293a21d25e51e4db,30,601,6D,BLACK,UNKNOWN,MALE,Release Violations/Fugitive (Warr),Federal Warrant,604,6D,406300,135200,38.884,-76.927,604,6D,406300,135200,38.884,-76.927
Adult Arrest,2021,7/1/21,18,e5a8fb24b4fb42dd0937def86afce10f2ab6f35e,e815c77b8eab3a3a2a21c6f9aeae3ac93f53f7ec,29,507,5D,BLACK,NOT HISPANIC,FEMALE,Simple Assault,Simple Assault,507,5D,401900,137600,38.906,-76.978,507,5D,401900,137600,38.906,-76.978
Adult Arrest,2021,7/1/21,18,e11a031a3f3c78f19293c6a14116ec53aa48338b,16d39d745f0d1b444fdd3c27ba8ee1cab4d5fe88,39,NA,,BLACK,NOT HISPANIC,MALE,Theft,Theft Second Degree (theft From Building),607,6D,401300,133200,38.867,-76.986,607,6D,401300,133200,38.867,-76.986
Adult Arrest,2021,7/1/21,18,45849a6e747fac62068705dbfcb75dbda244afae,b871227da5066830f021b91d4cd1b12af2fddbe4,30,507,5D,BLACK,UNKNOWN,MALE,Property Crimes,Receiving Stolen Property $1000 Or More,107,1D,401400,135500,38.887,-76.983,107,1D,401400,135500,38.887,-76.983
Adult Arrest,2021,7/1/21,18,b2ea0e2a4475c95d1db16ca96fc6e30a63a97f6f,143c8819131d24e5cc3310ba3446439879e95e38,20,602,6D,BLACK,UNKNOWN,MALE,Weapon Violations,Possession Of Unregistered Firearm/unlawful Possession Of A Firearm Or Destructive Device,104,1D,401300,136800,38.899,-76.985,104,1D,401300,136800,38.899,-76.985
Adult Arrest,2021,7/1/21,19,710abd639d46f9ff117ea73ef9c36b020e2e5c43,5a6103d3c8bde46f9b5f5a35f232cca7e27d5e51,59,603,6D,BLACK,NOT HISPANIC,MALE,Traffic Violations,Counterfeit Tags,603,6D,404300,136200,38.893,-76.95,603,6D,404300,136200,38.893,-76.95
Adult Arrest,2021,7/1/21,19,7acefc4e6b8083963d30333d462e245d9737ec41,cdbcd4f2ea3655fa1ad20edaa98cf8ca5a79f4f6,51,703,7D,BLACK,NOT HISPANIC,MALE,Other Crimes,Unlawful Entry,703,7D,401200,131700,38.853,-76.986,703,7D,401200,131700,38.853,-76.986
Adult Arrest,2021,7/1/21,20,74f3e4514e2f6cf4465aef000576f6c42667a148,0f936ba5a57726a22b3baad1c88180667dd50c43,29,703,7D,BLACK,NOT HISPANIC,MALE,Assault on a Police Officer,Assault On A Police Officer (simple Assault),703,7D,400700,132400,38.859,-76.992,703,7D,400700,132400,38.859,-76.992
Adult Arrest,2021,7/1/21,20,e48f9650269250e4b8b5ffd6b6fadf375a11a624,49642f237833d746f4c3ab1cc144b483cbc8097f,27,406,4D,BLACK,NOT HISPANIC,MALE,Traffic Violations,No Permit,507,5D,402600,136700,38.898,-76.97,507,5D,402600,136700,38.898,-76.97
Adult Arrest,2021,7/1/21,21,b247ea191c365b615b22df301e7a6b6d2d6d1c71,0a3121a01867aa4af141ca4c289e86044a733c0a,27,NA,,ASIAN,NOT HISPANIC,MALE,Release Violations/Fugitive (Warr),Fugitive From Justice,101,1D,398600,136700,38.898,-77.016,102,1D,398600,136100,38.893,-77.016
Adult Arrest,2021,7/1/21,21,6c336cd7663146a31fe3d139f76b4c58767e4a28,9b61f4b9937e48a9e1c9f95a80867b7d9c1c4502,23,704,7D,BLACK,UNKNOWN,MALE,Weapon Violations,Carrying a Pistol Without a License (Outside Home or Place of Business/Prior Felony) 2015,703,7D,400300,132500,38.86,-76.996,703,7D,400300,132500,38.86,-76.996
Adult Arrest,2021,7/1/21,21,7ea9c5def74a118da3c4bd19a20340addc22e88b,55a968de138cb9da10674b395c2658a6a711ea75,40,504,5D,BLACK,UNKNOWN,MALE,Other Crimes,Unlawful Entry,202,2D,393100,142400,38.95,-77.079,202,2D,393100,142400,38.95,-77.079
Adult Arrest,2021,7/1/21,21,6c336cd7663146a31fe3d139f76b4c58767e4a28,e00bf2ca17c3eed0c6750e84638d767b49a8b9b2,20,402,4D,BLACK,NOT HISPANIC,MALE,Weapon Violations,Carrying a Pistol Without a License (Outside Home or Place of Business/Prior Felony) 2015,703,7D,400300,132500,38.86,-76.996,703,7D,400300,132500,38.86,-76.996
Adult Arrest,2021,7/1/21,21,6c336cd7663146a31fe3d139f76b4c58767e4a28,26a342d6f3e18434fe1cc0e4726772389d7cda6c,21,704,7D,BLACK,NOT HISPANIC,MALE,Weapon Violations,Felon In Possession,703,7D,400300,132500,38.86,-76.996,703,7D,400300,132500,38.86,-76.996
Adult Arrest,2021,7/1/21,21,3d4bce5887691e33339e804b39a317c0389d8fb1,ecdfb1b1fc3a52da9990bcbb136f28a8124a46a7,43,502,5D,BLACK,NOT HISPANIC,MALE,Other Crimes,Unlawful Entry,505,5D,400500,139100,38.92,-76.994,107,1D,402300,134900,38.882,-76.974
Adult Arrest,2021,7/1/21,22,27f246b5cd9edc6a8a8134de0d05c01b4fa87ca3,4e70df444e3f5a3f21419d72043a1f0ee4383946,44,NA,,WHITE,UNKNOWN,MALE,Simple Assault,Simple Assault,502,5D,400000,139900,38.927,-77,502,5D,400000,139900,38.927,-77
Adult Arrest,2021,7/1/21,23,352c85e22a395309c7a1d2dba781c1ecc2a756a7,6d52a0e6fa33bde038316cbfc60562b2e490fe0c,29,NA,,BLACK,NOT HISPANIC,MALE,Simple Assault,Threats To Do Bodily Harm -misd,704,7D,401000,131500,38.851,-76.988,704,7D,401000,131500,38.851,-76.988
Adult Arrest,2021,7/10/21,1,d51ea114724f7df09a0b3db1e55fc7e52f6e9c9f,914e6389195264d9d82b6d0138e1207222900486,33,507,5D,BLACK,NOT HISPANIC,MALE,Driving/Boating While Intoxicated,Driving Under The Influence-3rd Or Subsequent Offense,403,4D,399200,142900,38.954,-77.009,403,4D,399200,142900,38.954,-77.009
Adult Arrest,2021,7/10/21,1,df9d86aef684dfd3450aa03cf851bca6fd6fe488,92656b87b9822bd508479f100f127ea5c71b095d,29,NA,,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,208,2D,396400,137700,38.907,-77.041,208,2D,396400,137700,38.907,-77.041
Adult Arrest,2021,7/10/21,2,27c372182c3542629e533e0ddcba082690428575,234f2e73fa8d1e9b4ec369bd55301587c54db8d0,29,NA,,BLACK,NOT HISPANIC,MALE,Weapon Violations,CPWOL Outside Home or Business in violation of 2nd Emergency Act of 2014 Act 20-0564,305,3D,397900,138800,38.917,-77.024,305,3D,397900,138800,38.917,-77.024
Adult Arrest,2021,7/10/21,2,b26d0f9f1857ccd986d1725463bf8993930ed854,7949dca04189b1772db9f3e0022e03f122bad883,32,NA,,BLACK,NOT HISPANIC,MALE,Driving/Boating While Intoxicated,Driving Under Influence-1st Off,207,2D,395500,137200,38.902,-77.052,207,2D,395600,137000,38.9,-77.05
Adult Arrest,2021,7/10/21,2,79aaa442f42525497ac63a115440f42a53bf2ca1,f7ce038d50c90bbb85c20d987b824a0e4fb2577b,41,202,2D,BLACK,UNKNOWN,MALE,Simple Assault,Threats To Do Bodily Harm -misd,608,6D,406500,137200,38.902,-76.924,608,6D,406500,137200,38.902,-76.924
Adult Arrest,2021,7/10/21,3,26ce1b19b4a865132819bca1cd3e79817e116984,91179e7ec6e8f064e66f90eff813647a0874c873,26,NA,,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,705,7D,400900,130400,38.841,-76.99,705,7D,400900,130400,38.841,-76.99
Adult Arrest,2021,7/10/21,4,1f6bbb91a7842ace105950c59fb577f12e377ad4,16f47a0d95cc4c46565aca6ba7c4aaa29a14be9f,24,703,7D,BLACK,NOT HISPANIC,FEMALE,Simple Assault,Simple Assault,703,7D,400700,130800,38.845,-76.991,703,7D,400700,130800,38.845,-76.991
Adult Arrest,2021,7/10/21,4,4c2524391bc850981204ede2beef7bf09d7fff8c,95027f30895cc915ff5f432368d6b835a15819dc,22,NA,,WHITE,HISPANIC,FEMALE,Simple Assault,Simple Assault,103,1D,397900,134600,38.879,-77.024,103,1D,397900,134600,38.879,-77.024
Adult Arrest,2021,7/10/21,4,934849fb0ac8a351add569bd15d22609fd487229,a27bdbf2b4169c5b16b4e405009e170e32b44618,36,NA,,WHITE,UNKNOWN,MALE,Traffic Violations,No Permit,703,7D,400400,132700,38.862,-76.995,703,7D,400400,132700,38.862,-76.995
Adult Arrest,2021,7/10/21,7,1bc70b6282d89dac4bef3901ab873d0237ac356f,6fbd162b2380b40d64f2c97104c40ab2e3069cbc,26,501,5D,BLACK,NOT HISPANIC,FEMALE,Liquor Law Violations,Possession Of An Open Container Of Alcohol (poca),306,3D,398200,138900,38.918,-77.021,306,3D,398200,138900,38.918,-77.021
Adult Arrest,2021,7/10/21,10,2f304e2641eaf4b3f25708b84aa629d52fb58f54,2000f5caa4dc80eb0661e8c4cb9f3572c22bc578,53,402,4D,BLACK,NOT HISPANIC,FEMALE,Damage to Property,Destruction Of Property Less Than $1000,402,4D,NA,NA,NA,NA,402,4D,398100,143600,38.96,-77.022
Adult Arrest,2021,7/10/21,11,5bef989a1a0ecdbd9e5dfc3a76ce00ceaae6ea4e,67f413d43501879e42229795f1d3363a447989ba,29,401,4D,BLACK,NOT HISPANIC,MALE,Assault with a Dangerous Weapon,Assault With A Dangerous Weapon,401,4D,397400,145700,38.98,-77.03,401,4D,397400,145700,38.98,-77.03
Adult Arrest,2021,7/10/21,11,41797b7b32d9f8cd2fdbd0dc4891b194b3394912,6861c03ba61c450d399f1ccbb54bee110fbf63c7,46,405,4D,BLACK,UNKNOWN,MALE,Theft,Theft Second Degree (theft From Building),505,5D,400700,139000,38.919,-76.992,505,5D,400800,139200,38.921,-76.991
Adult Arrest,2021,7/10/21,12,ff4d876092ef19de7e8e66742a41bf75ef4c0a69,07ed6dd86bf273838eb423e4dc5872d639e46638,30,NA,,BLACK,NOT HISPANIC,MALE,Release Violations/Fugitive (Warr),Fugitive From Justice,501,5D,399600,137600,38.906,-77.005,501,5D,399600,137600,38.906,-77.005
Adult Arrest,2021,7/10/21,14,641e791e349385203cfb7ae8f89184a5d14165e1,2a8f9129001285e620f0eb8ee2861a24b73eb3e5,48,NA,,BLACK,UNKNOWN,MALE,Theft,Theft Second Degree (all Other Larceny),102,1D,398200,136300,38.894,-77.021,107,1D,401400,135500,38.887,-76.983
Adult Arrest,2021,7/10/21,14,6074a5e4987de724a32bd00f3505a87c261efa74,211e4d1dc3343045fec035558cea4c522addd47a,27,603,6D,BLACK,UNKNOWN,MALE,Damage to Property,Destruction Of Public Property,707,7D,400100,130700,38.844,-76.998,705,7D,400300,130800,38.845,-76.997
Adult Arrest,2021,7/10/21,15,de4f990981b8eab21d7be9e0ba1228f79a8855bb,60ed57d499faa59d4e4fe55a4e0016d0449ace5f,58,607,6D,BLACK,NOT HISPANIC,MALE,Theft,Shoplifting,106,1D,401200,134700,38.88,-76.987,106,1D,401200,134700,38.88,-76.987
Adult Arrest,2021,7/10/21,15,214ebca36b3a45fe2d2b7dbd92cc8a4b504c9e35,0b8a409bf2b811e5e2be4dfb231abe5ebf112442,45,708,7D,BLACK,NOT HISPANIC,MALE,Release Violations/Fugitive (Warr),Fugitive From Justice,404,4D,397800,141200,38.938,-77.025,404,4D,397800,141200,38.938,-77.025
Adult Arrest,2021,7/10/21,15,bb8810c6a84a1f8a385dd7bc91b0faf48c81e876,5e0d6e6deb3414964aba7b4fccd3701be9267426,61,NA,,BLACK,NOT HISPANIC,MALE,Sex Offenses,Sex Abuse- Misd,207,2D,397200,137500,38.905,-77.033,207,2D,397200,137500,38.905,-77.033
Adult Arrest,2021,7/10/21,16,0dfd185382baa43df72253e9ffef8946abe6ba0d,9e9cab6adce7a2267574d3425ccb22d8f339a2e1,39,NA,,BLACK,NOT HISPANIC,MALE,Property Crimes,Receiving Stolen Property-misd,104,1D,400600,136500,38.896,-76.994,104,1D,400400,136700,38.898,-76.995
Adult Arrest,2021,7/10/21,16,970f43f378f644370b1f289b6352165159605402,bdba153fc79f2f1e97c7b205cc696f6eaf4ef204,51,703,7D,BLACK,UNKNOWN,MALE,Theft,Theft Second Degree (theft From Building),209,2D,397500,136700,38.899,-77.028,209,2D,397500,136700,38.899,-77.028
Adult Arrest,2021,7/10/21,17,51a0683912f32fc957770b279a7753927955f1c1,c90396688409e627b2092c48af4f7194ab61b914,62,NA,,BLACK,UNKNOWN,MALE,Simple Assault,Simple Assault,304,3D,397200,139700,38.926,-77.032,304,3D,397200,139700,38.926,-77.032
Adult Arrest,2021,7/10/21,17,dc5bd5ad1e6e84e9a4f2270ffab23496e1ae7604,0471285db54733293b40efcf9bd594ad8e26e0f1,55,507,5D,BLACK,UNKNOWN,MALE,Simple Assault,Simple Assault,502,5D,399500,139800,38.926,-77.006,502,5D,399500,139800,38.926,-77.006
Adult Arrest,2021,7/10/21,19,e03f5fa953b08548e82d3a0f7675c87237e0cd62,dfe2b876463b036d04e07fb0cd2374c783ff7da5,30,NA,,WHITE,HISPANIC,MALE,Simple Assault,Simple Assault,101,1D,398600,137400,38.904,-77.016,101,1D,398600,137400,38.904,-77.016
Adult Arrest,2021,7/10/21,19,3ad544baf61c766258217657dfad739e911a0405,dcd1892ef8d9b53940dabb326a0047b6465e0037,24,NA,,BLACK,NOT HISPANIC,FEMALE,Simple Assault,Simple Assault,502,5D,399500,138700,38.916,-77.005,502,5D,399500,138700,38.916,-77.005
Adult Arrest,2021,7/10/21,20,3ad544baf61c766258217657dfad739e911a0405,b7b4583bf326b77216ab699729ca53e70a4e9f11,29,502,5D,BLACK,NOT HISPANIC,FEMALE,Simple Assault,Threat To Kidnap Or Injure A Person,502,5D,399500,138700,38.916,-77.005,502,5D,399500,138700,38.916,-77.005
Adult Arrest,2021,7/10/21,20,2a8b4d7f92042d67e82b60b36022e20ac9879d59,88a19b36d78c25e0612b65a903e7ca64732a4f68,33,704,7D,BLACK,NOT HISPANIC,FEMALE,Simple Assault,Simple Assault,602,6D,404600,136700,38.898,-76.947,602,6D,404700,136800,38.899,-76.946
Adult Arrest,2021,7/10/21,21,7fd62e936de583d426ead8280daa6bd5516677d4,a382872ab9f5dfd5ff662c30630060d928e12864,32,NA,,BLACK,NOT HISPANIC,MALE,Traffic Violations,"Loaning Registration, Misuse Of Temporary Tags",208,2D,396100,137900,38.909,-77.045,208,2D,396100,137900,38.909,-77.045
Adult Arrest,2021,7/10/21,21,8b63ed9ddefcb813d59520d99e35957107168fb0,79074a1609b25a0258e2f69a773707475e4ceaec,20,606,6D,BLACK,NOT HISPANIC,MALE,Traffic Violations,No Permit,603,6D,404200,136200,38.893,-76.951,603,6D,404300,136200,38.894,-76.95
Adult Arrest,2021,7/10/21,21,ccc61d726c422580409e4fcd080dcdb31d312f41,5642e8598b0ba387d50c5e2e3bb91791ecd43dfd,66,NA,,BLACK,NOT HISPANIC,FEMALE,Traffic Violations,Leaving After Colliding- Property Damage,704,7D,NA,NA,NA,NA,704,7D,401600,131400,38.85,-76.982
Adult Arrest,2021,7/10/21,21,2fe51d534c866119998541c714e5b6a100015245,2cc3e786d72546dc9b8a444cd9efa5fc9e58ac5b,42,NA,,BLACK,NOT HISPANIC,FEMALE,Simple Assault,Simple Assault,702,7D,403000,131700,38.853,-76.965,702,7D,403000,131700,38.853,-76.965
Adult Arrest,2021,7/10/21,22,7e62dc3a83ab1b96d0708e78142bd2aedc8948b8,0bbbc850d053b6becc1f30bfcc516ae45d018085,49,NA,,BLACK,NOT HISPANIC,MALE,Driving/Boating While Intoxicated,Driving Under Influence-1st Off,704,7D,402500,131200,38.848,-76.972,704,7D,402500,131200,38.848,-76.972
Adult Arrest,2021,7/10/21,23,2c1e1f64ba39273aaeffee6aaa6c4c13fa5673a3,a7344fcb964055e4f039f10b76b4bbae020ee405,30,708,7D,BLACK,UNKNOWN,FEMALE,Driving/Boating While Intoxicated,Driving Under Influence -2nd Off,708,7D,399200,129100,38.83,-77.009,708,7D,399200,129100,38.83,-77.009
Adult Arrest,2021,7/11/21,0,31078794964c0757919b89f4defb36097fd7e427,08492d2635a4749c0ce06013c0f486564a146570,35,NA,,BLACK,NOT HISPANIC,MALE,Driving/Boating While Intoxicated,Driving Under Influence-1st Off,503,5D,403700,139900,38.927,-76.958,503,5D,403700,139900,38.927,-76.958
Adult Arrest,2021,7/11/21,1,76ff06ecdc362b64658756b1860f86f08f0c839c,88602348c8de45e88779cee9e312cc822bdde645,37,706,7D,BLACK,NOT HISPANIC,MALE,Damage to Property,Destruction Of Property Less Than $1000,704,7D,402300,131300,38.849,-76.974,704,7D,402300,131300,38.849,-76.974
Adult Arrest,2021,7/11/21,1,7c678ae71e69f8d9c784ac20c28fd1db40b460a2,42d81941e94d41e4ca7dfa6af319921687292d2d,53,402,4D,BLACK,NOT HISPANIC,MALE,Driving/Boating While Intoxicated,Driving Under Influence-1st Off,401,4D,397200,146700,38.988,-77.032,401,4D,397200,146700,38.988,-77.032
Adult Arrest,2021,7/11/21,3,02374f7a26fe4f629ddf5a496b5ff5ca05607083,d68a401be2562dbca72736722d387f1860274251,28,NA,,BLACK,UNKNOWN,MALE,Simple Assault,Simple Assault,305,3D,397900,138800,38.917,-77.024,305,3D,397900,138800,38.917,-77.024
Adult Arrest,2021,7/11/21,3,afd5a07af971508984dfd86f7b3d96a0b9d4d7ed,1d05e33b4b056886f8ef2f03116579fd9a031fff,19,NA,,UNKNOWN,UNKNOWN,MALE,Weapon Violations,CPWOL Outside Home or Business in violation of 2nd Emergency Act of 2014 Act 20-0564,704,7D,402400,130900,38.846,-76.973,704,7D,402400,130900,38.846,-76.973
Adult Arrest,2021,7/11/21,3,11144c91cbdc66a494c1f7bf37cb319274711231,2801aa16ffd09c1d6d60656f85b181633ec17866,35,502,5D,BLACK,NOT HISPANIC,FEMALE,Damage to Property,Destruction Of Property Less Than $1000,502,5D,400000,139500,38.924,-77,502,5D,400000,139500,38.924,-77
Adult Arrest,2021,7/11/21,3,bb2440ea971875673f0da71cb2ab156f724737aa,6fe38ea9b4811e596cecdd173405e1d1e1a3201a,33,704,7D,BLACK,NOT HISPANIC,FEMALE,Driving/Boating While Intoxicated,Driving Under Influence-1st Off,307,3D,397900,138400,38.913,-77.024,305,3D,397900,138600,38.915,-77.024
Adult Arrest,2021,7/11/21,4,86b8cf588cec40ef5f2acf37686ab2caf107743b,c7330003535c071727c65abf04374eaad0908844,31,NA,,BLACK,NOT HISPANIC,FEMALE,Traffic Violations,Speeding and reckless driving,602,6D,405000,137100,38.902,-76.942,602,6D,405000,137100,38.902,-76.942
Adult Arrest,2021,7/11/21,4,9ed48720d35feb65ab1f1be0a86e8d88437b3733,2d2d414bf96e932968701fdacd631b1f0e1747a0,26,708,7D,BLACK,NOT HISPANIC,MALE,Simple Assault,Threats To Do Bodily Harm -misd,NA,,NA,NA,NA,NA,708,7D,399100,128300,38.822,-77.01
Adult Arrest,2021,7/11/21,5,06e8d70b90c13e53c4d69a1ef4f3325aa2ef7129,319b58a2032cae9e3ae66739b8322dd9f42da008,47,NA,,BLACK,UNKNOWN,MALE,Simple Assault,Threats To Do Bodily Harm -misd,101,1D,398000,136900,38.9,-77.024,101,1D,398000,136900,38.9,-77.024
Adult Arrest,2021,7/11/21,7,371d20de55f31749386d3807e64f34c8e7edfafb,2ab2aa6742734fa51e6a8d77d57ae4d1ddadb4ea,29,NA,,BLACK,NOT HISPANIC,MALE,Other Crimes,Unlawful Entry,505,5D,400800,139200,38.921,-76.991,505,5D,400800,139200,38.921,-76.991
Adult Arrest,2021,7/11/21,8,8784ff5f5e06400158d62817afd02526adeaefaa,f418eed9c26e5954250a91fa5e4d34c35dfc4dfd,30,304,3D,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,704,7D,402300,131300,38.849,-76.974,704,7D,402300,131300,38.849,-76.974
Adult Arrest,2021,7/11/21,10,8bda35c954b16fe356d173d22ab7d1701800c17b,20a60da7c8979c6770db7a527a301e9920c4b516,39,102,1D,BLACK,NOT HISPANIC,MALE,Theft,Theft Second Degree (all Other Larceny),104,1D,400100,136900,38.9,-76.999,102,1D,399000,136900,38.9,-77.012
Adult Arrest,2021,7/11/21,11,f5694ad106cc300cd9774d618d24fc1eed49ff5e,53f4c6bef39803adece283b740d02c33b9cfa1b6,38,607,6D,BLACK,NOT HISPANIC,MALE,Offenses Against Family & Children,Contempt Of Cpo/tpo,607,6D,401500,133300,38.868,-76.982,607,6D,401500,133300,38.868,-76.982
Adult Arrest,2021,7/11/21,12,7235164046a3481fdff48399cc8eb220605f5815,93e822d08d88bcff4a86121a34bb3260c4494364,42,NA,,BLACK,NOT HISPANIC,FEMALE,Damage to Property,Destruction Of Property Less Than $1000,405,4D,400300,142400,38.95,-76.997,307,3D,398100,137700,38.907,-77.022
Adult Arrest,2021,7/11/21,14,904312d2306762af2a4da6acb6502abe9298a76e,6373bbbfbcca4806dbec3170edfb1ded233dbdb6,24,NA,,BLACK,NOT HISPANIC,FEMALE,Simple Assault,Simple Assault,705,7D,400200,130000,38.838,-76.997,705,7D,400200,130000,38.838,-76.997
Adult Arrest,2021,7/11/21,15,d7b885524edff5450bd853b99e9f2c9a69075b56,a4cb00603059d5fd2205f068f40d72da22a6d35d,38,606,6D,BLACK,NOT HISPANIC,MALE,Other Crimes,Resisting Arrest,408,4D,397300,140900,38.936,-77.031,408,4D,397300,140900,38.936,-77.031
Adult Arrest,2021,7/11/21,15,555046e47ce150fee1a0dd75e163a65ffc023a9b,1fb0294f7cb508b994bcebfb18aef945eef78d99,39,NA,,BLACK,NOT HISPANIC,MALE,Narcotics,Poss W/i To Dist A Controlled Substance,708,7D,399100,128300,38.822,-77.01,708,7D,399100,128300,38.822,-77.01
Adult Arrest,2021,7/11/21,16,5e52889e0daa86e8e91df523649670c27c35d3c5,57e074887f380013a566a301cbe638b720c6d3c8,49,105,1D,BLACK,UNKNOWN,MALE,Simple Assault,Simple Assault,102,1D,398100,136300,38.894,-77.022,102,1D,398100,136300,38.894,-77.022
Adult Arrest,2021,7/11/21,17,c3c6e596cb13b82725d486bb464ead8632debc48,2dccec5a6d1054b100b02b0b6e84725a517b27b7,25,NA,,BLACK,NOT HISPANIC,MALE,Theft,Theft Second Degree (all Other Larceny),106,1D,400400,135100,38.884,-76.995,107,1D,400300,135200,38.884,-76.996
Adult Arrest,2021,7/11/21,17,6217cbcdef435746d34173d77029de68a6b6f6c3,b0a4e5d7be07311a09c2644f1745c0856a04ec8e,39,NA,,BLACK,NOT HISPANIC,MALE,Damage to Property,Destruction Of Property Less Than $1000,207,2D,395300,137500,38.905,-77.054,208,2D,395800,137500,38.906,-77.049
Adult Arrest,2021,7/11/21,18,7c480354c0eb1ad14504efba19def010eec54dcf,d32f759886e8f12bba198b3ba0c4e29a4362cdf7,39,708,7D,BLACK,NOT HISPANIC,MALE,Driving/Boating While Intoxicated,Driving Under Influence-1st Off,708,7D,399800,128200,38.821,-77.002,708,7D,400000,128400,38.823,-77
Adult Arrest,2021,7/11/21,19,76cb8d5f42eae9178bd99ece05b1a559ee088afc,9d31ad511efd9cecc6a8db38139149f4608b9650,22,NA,,BLACK,NOT HISPANIC,MALE,Driving/Boating While Intoxicated,Driving Under Influence-1st Off,305,3D,397700,139100,38.92,-77.027,305,3D,397700,139100,38.92,-77.027
Adult Arrest,2021,7/11/21,19,d8624ce79ba365d52978cb26f251f2831ef936f4,192c0f9856aee4bb1495ce5414a33eed2a1f9686,23,306,3D,BLACK,NOT HISPANIC,MALE,Assault with a Dangerous Weapon,Assault With A Dangerous Weapon,306,3D,398500,139000,38.919,-77.017,302,3D,397200,140000,38.928,-77.032
Adult Arrest,2021,7/11/21,19,92b9d9f44d34508f2bca41c22012582bce362149,ba0e36c04bb0b6ca6f56bd0239645e295f63b17f,39,701,7D,BLACK,NOT HISPANIC,FEMALE,Simple Assault,Simple Assault,701,7D,401000,133200,38.866,-76.988,701,7D,401000,133200,38.866,-76.988
Adult Arrest,2021,7/11/21,20,b1bd40485d6a48a3182be1c878f7f6873a9b32aa,9bf31d2f69931d27badeefeebc03cafc8dfbd77d,53,602,6D,BLACK,UNKNOWN,MALE,Simple Assault,Simple Assault,107,1D,400200,135200,38.885,-76.998,107,1D,400200,135200,38.885,-76.998
Adult Arrest,2021,7/11/21,20,9896e8aa6286fe3efc14a2296e174b72fe9112a6,0417062cbecd0aeb9e1bb7de613678a173a03233,31,505,5D,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,505,5D,401400,139400,38.922,-76.984,505,5D,401400,139400,38.922,-76.984
Adult Arrest,2021,7/11/21,21,428ecbd811348fe985b999370c0fe2eb0d38b900,31b4025db513cf444707003cb342135b70f27b87,46,NA,,BLACK,UNKNOWN,MALE,Other Crimes,Harbor Regs - Failure To Register Vessel,103,1D,398200,134000,38.874,-77.021,103,1D,398200,134000,38.874,-77.021
Adult Arrest,2021,7/11/21,22,8ce4191af9d73c8b92deb7e7549e9ff6957a3ad0,f59abbd1f3c479935c7a710f6d27046f38838877,33,NA,,WHITE,HISPANIC,MALE,Assault on a Police Officer,Assault On A Police Officer (simple Assault),506,5D,400900,137700,38.907,-76.989,506,5D,400900,137700,38.907,-76.989
Adult Arrest,2021,7/11/21,22,d18b9095e1a42b713b7ae251da2be45fdb580c51,d7dec8aa6a16f37c46653e1994ad1d60168debcb,28,505,5D,BLACK,NOT HISPANIC,MALE,Release Violations/Fugitive (Warr),Bench Warrant,502,5D,400100,139200,38.921,-76.999,502,5D,400000,139200,38.921,-77
