Arrestee Type,Arrest Year,Arrest Date,Arrest Hour,CCN,Arrest Number#,Age,Defendant PSA,Defendant District,Defendant Race,Defendant Ethnicity,Defendant Sex,Arrest Category,Charge Description,Arrest Location PSA,Arrest Location District,Arrest Block GEOX,Arrest Block GEOY,Arrest Latitude,Arrest Longitude,Offense Location PSA,Offense Location District,Offense Block GEOX,Offense Block GEOY,Offense Latitude,Offense Longitude
Adult Arrest,2022,10/21/22,23,f9ef1babcf4cc1960d1b9c17e7cdfe3fd39f76df,a5ed7b95e88510f5cc668f630012fdb90657461f,42,NA,NA,BLACK,NOT HISPANIC,MALE,Property Crimes,Unauthorized Use Of A Vehicle,607,6D,401300,133300,38.867,-76.985,607,6D,401300,133300,38.867,-76.985
Adult Arrest,2022,10/22/22,0,69b78cf17fc826e738a8d0b31decd003dcf90eb5,04b69b5d6688c33d1e6a00e21ff6e264ef7bacfe,45,407,4D,BLACK,UNKNOWN,FEMALE,Driving/Boating While Intoxicated,Driving Under Influence-1st Off,409,4D,398000,141000,38.937,-77.023,409,4D,398000,141000,38.937,-77.023
Adult Arrest,2022,10/22/22,0,514f623de0440d80a0427edd33ef7dc504ccd661,cc3fb27f2fb308f9014d54d324065291fb440220,41,608,6D,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,607,6D,401600,133200,38.867,-76.982,607,6D,401600,133200,38.867,-76.982
Adult Arrest,2022,10/22/22,0,1bd7007aac0dbb6c52b5516d12a7e88a79030186,a0795400116884cb0a28153bd28a38acdb6f45e6,35,702,7D,BLACK,NOT HISPANIC,MALE,Other Crimes,Unlawful Entry,104,1D,401000,136800,38.899,-76.988,104,1D,401000,136800,38.899,-76.988
Adult Arrest,2022,10/22/22,0,b7730eedb1c83f2aa9beba253b5179ef346c039d,3fdfc316110c1d1784d7c9afae30a64db1dca01f,20,NA,NA,BLACK,NOT HISPANIC,FEMALE,Simple Assault,Simple Assault,603,6D,405200,135900,38.89,-76.941,603,6D,405200,135900,38.89,-76.941
Adult Arrest,2022,10/22/22,2,fa2e85465b02d0a1ddb9d09874bf9c96fc733d77,7721ca8939cc37c02d0d62b9ca368220a93a29ec,21,402,4D,WHITE,HISPANIC,FEMALE,Driving/Boating While Intoxicated,Driving Under The Influence Of Alcohol Or Drugs,208,2D,396600,137600,38.906,-77.039,208,2D,396600,137600,38.906,-77.039
Adult Arrest,2022,10/22/22,3,3443ecfc593ad670b1ce14a492a9c9f7904efd6f,298c144a7762d727a48a0a6b76cf2a280b5d7fb6,25,502,5D,BLACK,UNKNOWN,MALE,Simple Assault,Simple Assault,502,5D,399700,138900,38.918,-77.003,502,5D,399700,138900,38.918,-77.003
Adult Arrest,2022,10/22/22,5,614adf8aab98bb7c82d589febfaa31df150a5770,043d932950802e36271b1c84526b1c074bc218ba,27,NA,NA,BLACK,NOT HISPANIC,MALE,Other Crimes,Unlawful Entry,206,2D,394900,137400,38.904,-77.059,206,2D,394900,137400,38.904,-77.059
Adult Arrest,2022,10/22/22,6,a17abde1e18007da8ca0d762a29062701c232db0,b94e8868502bf83c112586632440e4706db4d813,23,NA,NA,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,708,7D,399300,129300,38.832,-77.008,708,7D,399300,129300,38.832,-77.008
Adult Arrest,2022,10/22/22,10,9e576c44626f28d8ec5de0fcd03157bc154aad22,e2690cc2745694cf5fbcb75868fd88b70b0cb928,30,406,4D,BLACK,NOT HISPANIC,FEMALE,Damage to Property,Destruction Of Property - Misd,406,4D,400500,143400,38.958,-76.994,402,4D,398100,144600,38.97,-77.022
Adult Arrest,2022,10/22/22,10,9e576c44626f28d8ec5de0fcd03157bc154aad22,dc107bba766d327585d9e793ae96bf9029a5b9b1,31,402,4D,BLACK,NOT HISPANIC,FEMALE,Damage to Property,Destruction Of Property - Misd,402,4D,398100,144600,38.97,-77.022,402,4D,398100,144600,38.97,-77.022
Adult Arrest,2022,10/22/22,10,24c6860faaf4a101ff206c41957ea1d14c3be62f,5708055634c2b48dff2077fc9e0dbf0bc7536968,41,NA,NA,BLACK,NOT HISPANIC,MALE,Simple Assault,Threats To Kidnap/injure A Person/damage Property,604,6D,406200,134700,38.88,-76.929,604,6D,406200,134700,38.88,-76.929
Adult Arrest,2022,10/22/22,10,3dd57d7a8ae90aa8d831e1b2d5bf9efd7a6da87d,7e1256b1f896c277197aec20294933c8e3c1cde7,43,403,4D,BLACK,NOT HISPANIC,MALE,Narcotics,Poss Of A Controlled Substance -misd,101,1D,398300,137100,38.902,-77.019,101,1D,398300,137100,38.902,-77.019
Adult Arrest,2022,10/22/22,10,b036a9b15d7874c8f30323a33e803ed3894937f8,3da8c00e735ca18c3dbbb23d621bcbb39873d90d,33,705,7D,BLACK,NOT HISPANIC,MALE,Release Violations/Fugitive (Warr),Failure To Appear (OAG),702,7D,402600,131700,38.853,-76.97,702,7D,402600,131700,38.853,-76.97
Adult Arrest,2022,10/22/22,11,11d57c04f92a2db937aedeb2b083db87f8a1a7dc,bb70efb4ce2ee414e94773e1f54ba7f2d9de65c6,31,NA,NA,BLACK,UNKNOWN,FEMALE,Simple Assault,Simple Assault,NA,,401900,136700,38.898,-76.978,507,5D,402000,136700,38.899,-76.977
Adult Arrest,2022,10/22/22,13,a43381f54bcb0d3c197918c1b93045c295ac812d,294d8f59718b187af94e544236ce4cac55790481,60,105,1D,BLACK,UNKNOWN,MALE,Release Violations/Fugitive (Warr),Fugitive From Justice,403,4D,398600,142900,38.954,-77.016,403,4D,398600,142900,38.954,-77.016
Adult Arrest,2022,10/22/22,14,76184db48793af1a1e1764b3aa47b2985c64d0be,6a03e300575da2a790cd0a37e90618ce3e1ab8f7,36,NA,NA,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,607,6D,402400,134000,38.874,-76.973,607,6D,402400,134000,38.874,-76.973
Adult Arrest,2022,10/22/22,15,56cc26104d41d16e7f9a417d84d1b624be24d385,13d73ff7df5af37e189c8a3de10df64b2f13d4a8,30,605,6D,BLACK,UNKNOWN,MALE,Simple Assault,Simple Assault,701,7D,401100,132900,38.864,-76.987,701,7D,401200,132900,38.864,-76.987
Adult Arrest,2022,10/22/22,15,a73b5f37c4db95089f9206556fff3e1c1a540038,84fd351704d0d28d26cceadedcec082ef18a2f9f,46,NA,1D,BLACK,UNKNOWN,MALE,Theft,Theft Second Degree (all Other Larceny),608,6D,405400,135800,38.89,-76.937,604,6D,NA,NA,38.888,-76.935
Adult Arrest,2022,10/22/22,15,4b58b26498ae57de236499e943ce7136e3c4173d,ec8b5f9d59491879f5f25c53a380ca9e7b227ce5,41,NA,3D,BLACK,UNKNOWN,MALE,Offenses Against Family & Children,"Lewd, Indecent, Or Obscene Acts (disorderly Conduct)",306,3D,398200,138700,38.916,-77.021,306,3D,398200,138700,38.916,-77.021
Adult Arrest,2022,10/22/22,16,7e085d55377765ab1fb73935036bca2481e9ae93,31a60de6f88ff74a4a6710ff9aa4cfef741aebfd,33,NA,NA,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,NA,,397700,136500,38.896,-77.026,Unk,Unk,397700,136500,38.896,-77.026
Adult Arrest,2022,10/22/22,16,35fae72a5ed32eb6e5b9419cd2d0a41548a92f69,06a0feeee1ff33ec07a007b17bcab3016ebfbbe4,22,NA,NA,WHITE,HISPANIC,MALE,Traffic Violations,No Permit,408,4D,397600,140600,38.933,-77.027,408,4D,397600,140600,38.933,-77.027
Adult Arrest,2022,10/22/22,16,df1c77e2c9c8b3d93c75b97ca7268ce9614ac238,76666e56f26bbde1cbb9d82f0439bf0e5e68cca0,65,104,1D,BLACK,NOT HISPANIC,MALE,Other Crimes,Unlawful Entry,505,5D,400800,139200,38.921,-76.991,505,5D,400800,139200,38.921,-76.991
Adult Arrest,2022,10/22/22,17,fba542d24958fccac27e06a01c837b6e94301bb3,31ae807933d6fe5b8bca3861f3a2d593ff779a7b,25,NA,NA,BLACK,UNKNOWN,MALE,Release Violations/Fugitive (Warr),Fugitive From Justice,102,1D,398400,136200,38.894,-77.019,102,1D,398400,136200,38.894,-77.019
Adult Arrest,2022,10/22/22,17,a8a76ee28f21fb45cbe352900a1a648607ee9dbf,b0b51201696f7f67456f36514d3e76170a4cd266,44,507,5D,BLACK,NOT HISPANIC,MALE,Theft,Theft Second Degree (all Other Larceny),603,6D,404400,136300,38.894,-76.949,603,6D,404400,136300,38.894,-76.949
Adult Arrest,2022,10/22/22,17,e8c9106a2fc64c81877407ad7dd258f3d49ab971,286464d731882b29a293e3333146d251a10da4a6,18,601,6D,BLACK,UNKNOWN,MALE,Weapon Violations,Carry Pistol W/o Lic -outside Home/business,601,6D,404500,137300,38.904,-76.948,601,6D,404500,137300,38.904,-76.948
Adult Arrest,2022,10/22/22,17,34f0b5cf0c07aaa6110c191f1a6f478b019a059c,f149a5742865805e9f8876da91cb315b6665a8e0,23,708,7D,BLACK,NOT HISPANIC,MALE,Release Violations/Fugitive (Warr),Fugitive From Justice,102,1D,398400,136200,38.894,-77.019,102,1D,398400,136200,38.894,-77.019
Adult Arrest,2022,10/22/22,18,a7d815c1e80f4d3fa4f038f9e97a8cef1caa0b9e,fdb30e49d843706fceae54326e67a2a2d127978d,49,703,7D,BLACK,NOT HISPANIC,FEMALE,Narcotics,Poss Of A Controlled Substance -misd,703,7D,400600,132000,38.856,-76.993,703,7D,400600,132000,38.856,-76.993
Adult Arrest,2022,10/22/22,18,e2e43fea3646df8e07c6df200b55987ddca701ac,8521094750a0a2016b78ee78460d33baff0207a3,19,NA,NA,BLACK,NOT HISPANIC,FEMALE,Disorderly Conduct,Affray,603,6D,403800,135700,38.889,-76.956,603,6D,403800,135700,38.889,-76.956
Adult Arrest,2022,10/22/22,18,e7cef1dd8b712fa40c4ddfebf259fdde4e5286f8,44a8aa1ae5d859c7e15ffd7450b61f0864e9d666,72,NA,NA,BLACK,UNKNOWN,MALE,Driving/Boating While Intoxicated,Driving Under The Influence Of Alcohol Or Drugs,402,4D,398100,143600,38.96,-77.022,402,4D,398100,143600,38.96,-77.021
Adult Arrest,2022,10/22/22,18,e2e43fea3646df8e07c6df200b55987ddca701ac,e8d6f379b0d60444392cee479a9f7340b285d8ce,30,704,7D,BLACK,NOT HISPANIC,FEMALE,Disorderly Conduct,Affray,603,6D,403800,135700,38.889,-76.956,603,6D,403800,135700,38.889,-76.956
Adult Arrest,2022,10/22/22,20,ea5e073f78db477f2b4bcd7dde685e7b5de3b9eb,19b4ac48454d74a7e0863292fd6fcdab923372c3,26,702,7D,BLACK,NOT HISPANIC,MALE,Damage to Property,Destruction Of Property - Misd,702,7D,403100,131400,38.85,-76.965,702,7D,403100,131400,38.85,-76.965
Adult Arrest,2022,10/22/22,20,b55be60c87266b22b5c851199b32a95de157ec02,f31bf9910a15d97bb0144cdf39ee9f1da5bf1dcd,41,506,5D,BLACK,NOT HISPANIC,MALE,Simple Assault,Threat To Kidnap Or Injure A Person,208,2D,395800,138000,38.91,-77.049,208,2D,395800,138000,38.91,-77.049
Adult Arrest,2022,10/22/22,20,87e3aad47fc5b3daf96c94df586b74a29fcfd0f2,a80b0fd711179480979ee492a57f946fc7fabe44,48,NA,NA,OTHER,UNKNOWN,MALE,Simple Assault,Simple Assault,302,3D,396900,139900,38.927,-77.036,302,3D,396900,139900,38.927,-77.036
Adult Arrest,2022,10/22/22,21,1d178a69a965c2aec97a2d639eb515d6cc0311df,cf5d6d8aeb53e0f689182c56fcb11104c1c93920,31,704,7D,BLACK,HISPANIC,MALE,Simple Assault,Simple Assault,704,7D,401900,131500,38.851,-76.978,704,7D,401900,131500,38.851,-76.978
Adult Arrest,2022,10/22/22,21,651f60604d27c47176d4842d801a0fafb5d5ab9e,67e0f849529fa5f65b3e464880df03f9684ec60d,34,704,7D,BLACK,UNKNOWN,MALE,Traffic Violations,Counterfeit Tags,209,2D,397700,137300,38.903,-77.026,209,2D,397700,137300,38.903,-77.026
Adult Arrest,2022,10/22/22,22,b54712f2b8415d4d74fb884932913b6397b7664f,c7fe01d8be75e05dfaa297fcfc86ff03a3dc5643,32,NA,NA,OTHER,HISPANIC,MALE,Driving/Boating While Intoxicated,Driving Under The Influence Of Alcohol Or Drugs,703,7D,400800,133300,38.867,-76.99,703,7D,400000,132800,38.867,-76.99
Adult Arrest,2022,10/22/22,23,5b057710f9f301ac99028b275a873bab423fa517,5638c965034ed785a973d002a65857e3d358b527,60,NA,NA,BLACK,NOT HISPANIC,MALE,Release Violations/Fugitive (Warr),Contempt - Felony,106,1D,400200,134400,38.877,-76.997,106,1D,400200,134400,38.877,-76.997
Adult Arrest,2022,10/22/22,23,dcfbb7b0c85a2ed1f4a017050d055b9a95a2ded5,7521670fd184b809101037a1ea01efea39db21f3,23,704,7D,BLACK,UNKNOWN,MALE,Simple Assault,Simple Assault,704,7D,402400,130900,38.846,-76.973,704,7D,402400,130900,38.846,-76.973
Adult Arrest,2022,10/23/22,0,c3d1e249151ab1e0004560cd1fc7152c286e1511,3cb18b7dea5e061a603110dd550939518000dd77,44,NA,NA,BLACK,NOT HISPANIC,MALE,Driving/Boating While Intoxicated,Driving Under Influence-1st Off,605,6D,402400,134100,38.875,-76.972,605,6D,402400,134100,38.875,-76.972
Adult Arrest,2022,10/23/22,1,857f61b21e33970ca20a76e8119f1032d4411ef9,d3f83c7f7641f0fac0547ebb67998f99f4f0ee42,19,602,6D,BLACK,UNKNOWN,MALE,Weapon Violations,Carrying a Pistol Without a License (Outside Home or Place of Business/Prior Felony) 2015,305,3D,397900,138800,38.917,-77.024,305,3D,397900,138800,38.917,-77.024
Adult Arrest,2022,10/23/22,1,c3035a0648f0ec8169d3c1c12bc29c14b97f5eea,12b1101e43316ad512c4ff46b26642737c3d9c0a,58,708,7D,BLACK,NOT HISPANIC,MALE,Driving/Boating While Intoxicated,Driving Under The Influence Of Alcohol Or Drugs,708,7D,398900,129100,38.83,-77.013,708,7D,398900,129100,38.83,-77.013
Adult Arrest,2022,10/23/22,2,548cd53e2591934c7be8c9058d0b4b2c7fdf1020,7ee1f8a03f3a80a13059d5545ef10e41bd7e1496,35,304,3D,BLACK,NOT HISPANIC,FEMALE,Driving/Boating While Intoxicated,Driving While Intoxicated (DWI),403,4D,398300,143200,38.956,-77.02,403,4D,398300,143200,38.956,-77.02
Adult Arrest,2022,10/23/22,2,81130a14afe10947ef440505a6c96369a140da49,8ac296dcc642610c34348e78dc8a224f3cda3dd3,33,NA,NA,BLACK,UNKNOWN,MALE,Property Crimes,Receiving Stolen Property $1000 Or More,208,2D,397000,137900,38.909,-77.034,208,2D,397000,137900,38.909,-77.034
Adult Arrest,2022,10/23/22,4,6478f4c0daaaf6b08a16d6df49d64a679ef4de05,f5341ee68023c13098e36219f5128a479d33e512,29,NA,NA,BLACK,NOT HISPANIC,MALE,Offenses Against Family & Children,Contempt Of Cpo/tpo,702,7D,402500,132500,38.86,-76.971,702,7D,402500,132500,38.86,-76.971
Adult Arrest,2022,10/23/22,5,4bbc76175cfe5b923acf070060c75270eeef8738,e4ef02d7ead2fcb13a971118d5ed58c403e2329c,43,NA,NA,BLACK,UNKNOWN,MALE,Simple Assault,Threat To Kidnap Or Injure A Person,402,4D,397900,144100,38.965,-77.024,402,4D,397900,144100,38.965,-77.024
Adult Arrest,2022,10/23/22,8,c62565ef1e2e9e82a66c23184aeb97a99b02925b,152ea18e6d50a6ffc34bb1c8d7c3b90931664236,33,NA,NA,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,404,4D,397200,141000,38.937,-77.032,404,4D,397200,141000,38.937,-77.032
Adult Arrest,2022,10/23/22,8,e81d3f4ba7fa9245caa4001aa393b0d542162265,559ca58e2fdced56120f1341713b555a61a5ea58,40,502,5D,BLACK,UNKNOWN,MALE,Release Violations/Fugitive (Warr),Fugitive From Justice,306,3D,398200,138900,38.918,-77.021,306,3D,398200,138900,38.918,-77.021
Adult Arrest,2022,10/23/22,9,84c5c19ab70b8cb669f93b027a7b068555044674,b5bf33f0a0165a4241acd5724d73cbf2c0eb12db,33,407,4D,BLACK,NOT HISPANIC,FEMALE,Simple Assault,Simple Assault,407,4D,397900,142400,38.949,-77.025,407,4D,397900,142400,38.949,-77.025
Adult Arrest,2022,10/23/22,14,338b79ddcb25313a1d8480fb6ffe63eaadb75751,094a8b7766e8784ef19b1adeee5e91d30b6853bc,29,NA,NA,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,409,4D,398100,140700,38.934,-77.022,409,4D,398100,140700,38.934,-77.022
Adult Arrest,2022,10/23/22,14,5340f377806b6b4f9769ad518a52b5706a2b81f5,6fda129ebaed58b9e71e816aaaf3061ace95d58c,48,NA,7D,BLACK,NOT HISPANIC,MALE,Simple Assault,Threats To Do Bodily Harm -misd,708,7D,398900,128700,38.826,-77.013,708,7D,398900,128700,38.826,-77.013
Adult Arrest,2022,10/23/22,15,4678a8258270275c905d2c7cece5032a1cb4f96e,884fe351e0b9ca4cb76c30d161178bd8b3632445,31,NA,NA,WHITE,HISPANIC,MALE,Damage to Property,Deface Private/public Property,206,2D,393900,137500,38.905,-77.07,206,2D,393900,137500,38.905,-77.07
Adult Arrest,2022,10/23/22,16,c4c9ef918591ae28a9998a983a2780f0fc781e94,b1fefa50d8e18b4b1100a048e22e3fbb7ed08ac2,20,NA,NA,BLACK,NOT HISPANIC,MALE,Release Violations/Fugitive (Warr),Fugitive From Justice,608,6D,406600,137100,38.901,-76.924,608,6D,406600,137100,38.901,-76.924
Adult Arrest,2022,10/23/22,16,122829fb1c7d6d16282371fab5698af1fbef04b5,a23322e39f7558680c981c922b29bd2aa300385c,30,NA,NA,BLACK,UNKNOWN,MALE,Simple Assault,Simple Assault,NA,,397200,138000,38.91,-77.032,208,2D,397200,138000,38.91,-77.032
Adult Arrest,2022,10/23/22,16,8fc958ace83e4bc35a2654c1dad44dae18e1df33,6f03fe1cfc95ac8e08ca0f772b1f85f40f1570bb,36,NA,NA,BLACK,NOT HISPANIC,MALE,Traffic Violations,Counterfeit Tags,207,2D,396600,137500,38.905,-77.039,207,2D,396600,137500,38.905,-77.039
Adult Arrest,2022,10/23/22,17,51f7ee7aff9953a5036e2e2f29c179b67d64846e,a327f8ecb841c4abe60d12679bf54be0076c2722,56,505,5D,BLACK,NOT HISPANIC,MALE,Damage to Property,Destruction Of Property - Misd,505,5D,401200,139100,38.92,-76.987,505,5D,401200,139100,38.92,-76.987
Adult Arrest,2022,10/23/22,17,a7dd4ad2e2c1c9b15130b4b1edfed55f7db13d65,1e3b4f48745baf9f5e352ea9345342e636bfd293,28,NA,NA,BLACK,NOT HISPANIC,MALE,Theft from Auto,Theft (theft From Motor Vehicle),607,6D,401700,133500,38.869,-76.98,607,6D,401400,133400,38.868,-76.984
Adult Arrest,2022,10/23/22,17,ca79ee2ae7fd54a98c3546f76f12bd54fd2d298a,2a09ebfbfbe22851b285020f28abd7b04530bf37,29,702,7D,BLACK,UNKNOWN,MALE,Theft,Theft Second Degree (all Other Larceny),708,7D,399400,129000,38.829,-77.007,708,7D,399400,129000,38.829,-77.007
Adult Arrest,2022,10/23/22,18,6f443ca0bf8223cc35ecf1b3b00a3fb63bdb65da,2f798d4f79cbeed32cc8db96ba9e3b6f2c14e442,24,702,7D,BLACK,NOT HISPANIC,MALE,Other Crimes,Unlawful Entry,408,4D,397700,140800,38.935,-77.026,408,4D,397700,140800,38.935,-77.026
Adult Arrest,2022,10/23/22,18,78b9c9d5fa1cb508d61c89ddcf587ea4105645f3,1d29217196d46ba3b0b752f007b0236146f63dd5,58,701,7D,BLACK,NOT HISPANIC,MALE,Other Crimes,Unlawful Entry,607,6D,401300,133300,38.867,-76.985,607,6D,401300,133300,38.867,-76.985
Adult Arrest,2022,10/23/22,18,0728e4d2523d67e1080222b7c9f7791b87c326c9,5c9dedadfa780b9a4ed9fe3a8f7e70dfd6ab84c9,38,NA,NA,BLACK,UNKNOWN,MALE,Release Violations/Fugitive (Warr),Fugitive From Justice,NA,,399200,129300,38.832,-77.009,708,7D,399200,129400,38.832,-77.009
Adult Arrest,2022,10/23/22,18,83f6f9d381872266cb5e9dafa9a038d6f60257d1,7513aa28f4d1524e8f1d8e7a7b2d1f878404d1cd,57,706,7D,BLACK,UNKNOWN,MALE,Simple Assault,Simple Assault,705,7D,401000,130600,38.843,-76.988,705,7D,401000,130600,38.843,-76.988
Adult Arrest,2022,10/23/22,19,35ccdf6f4d62996670dcc98cb213af3d7ea51239,746b1ba1078bf2aab764361f3e1addbb66d97e9a,31,209,2D,WHITE,NOT HISPANIC,MALE,Theft,Theft Second Degree (all Other Larceny),206,2D,394500,137700,38.907,-77.063,301,3D,396400,138700,38.916,-77.041
Adult Arrest,2022,10/23/22,19,c33a4d54171637211694d63479c8df235b775a12,2c5bb8ce086b446ba3694b0507dc5953b80a967b,32,NA,NA,BLACK,NOT HISPANIC,FEMALE,Simple Assault,Simple Assault,208,2D,397100,137800,38.908,-77.034,208,2D,397100,137800,38.908,-77.034
Adult Arrest,2022,10/23/22,20,efc7d4dcdb57d50721a51dfc468b3f46c6466b94,f7b0821f6119897744b766367ebe0e5d4a93ac80,64,608,6D,BLACK,UNKNOWN,FEMALE,Damage to Property,Destruction Of Property - Misd,608,6D,406000,135800,38.89,-76.931,608,6D,406000,135800,38.89,-76.931
Adult Arrest,2022,10/23/22,21,bd646b5c34bdbe3d8ce0484da11664ac5383cd19,b7f54b43cfa639a6fbf09fd8ab7c6972d80cd25f,23,105,1D,BLACK,NOT HISPANIC,MALE,Narcotics,Poss W/i To Dist Marijuana-fel,105,1D,399000,133600,38.871,-77.012,105,1D,399000,133600,38.871,-77.012
Adult Arrest,2022,10/23/22,21,087658dc53b8150ddd828c2cc5ccce9e00f30053,4a9d4dfc0e884cef9531dab2372307d994f26da5,23,NA,NA,BLACK,UNKNOWN,MALE,Release Violations/Fugitive (Fug),Parole Violation (Warrant),306,3D,398200,138900,38.918,-77.021,306,3D,398200,138900,38.918,-77.021
Adult Arrest,2022,10/23/22,22,ba400ec363d01430047742b01a92967415cde7e3,3b0246c575686d480e20e279196bc6c0d16de22b,57,NA,NA,BLACK,NOT HISPANIC,FEMALE,Simple Assault,Simple Assault,403,4D,397100,143400,38.959,-77.033,403,4D,397100,143400,38.959,-77.033
Adult Arrest,2022,10/23/22,22,1affced7778a2fd4d1a176f74a14a636b5e514c2,95f0741d63a3f86e22cab9259559058c657d5dd0,29,NA,NA,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,305,3D,397600,138800,38.917,-77.028,305,3D,397600,138800,38.917,-77.028
Adult Arrest,2022,10/23/22,23,a9df20c18ac0c47847941e3b238b37a684e12691,1a427f40e9ff802078d68db8768c4b773c83af59,38,NA,NA,BLACK,UNKNOWN,MALE,Simple Assault,Simple Assault,305,3D,397600,138800,38.917,-77.028,305,3D,397600,138500,38.914,-77.028
Adult Arrest,2022,10/23/22,23,e49ecc54be20f8124a426f6c93707b972555807a,2de610f6cd9125aa6ef6db6e02958db1759022ab,64,605,6D,BLACK,NOT HISPANIC,FEMALE,Simple Assault,Simple Assault,605,6D,405500,133900,38.873,-76.936,605,6D,405500,133900,38.873,-76.936
Adult Arrest,2022,10/23/22,23,925d7b7ef7c2acf0d49de7cb35e73dbbcb4a15a1,cfb0de4a3d7b098280f0b5d213d0e21a08eeeb89,22,NA,NA,BLACK,NOT HISPANIC,MALE,Driving/Boating While Intoxicated,Driving Under Influence-1st Off,703,7D,1219300,404800,40.918,-67.261,703,7D,400400,132900,38.867,-76.99
Adult Arrest,2022,10/24/22,0,6635bb051545f2f1419f709576eb16165a488116,880a54fabeeda4bb9471b8331775bda079ab8fa5,30,NA,NA,BLACK,NOT HISPANIC,MALE,Theft,Theft Second Degree (all Other Larceny),608,6D,406100,137100,38.901,-76.93,608,6D,406100,137100,38.901,-76.93
Adult Arrest,2022,10/24/22,0,f0c855065dfc85e0c24b668e3b097a4592b50399,345a29b5e0f87d6470df2bfe43c244f4778d6752,28,NA,NA,BLACK,UNKNOWN,MALE,Driving/Boating While Intoxicated,Driving Under The Influence Of Alcohol Or Drugs,306,3D,398200,138600,38.915,-77.021,306,3D,398200,138600,38.915,-77.021
Adult Arrest,2022,10/24/22,3,9bd353b84cdb16f9309398148bdc45987fdfa087,c2cdfd27f794698a1e20692d548cdebb79f4e79b,28,NA,NA,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,703,7D,400600,130900,38.846,-76.993,703,7D,400600,130900,38.846,-76.993
Adult Arrest,2022,10/24/22,3,fa6743f7a4896c73f54cf01a010d489f5b1a9bad,c9a8933a9690e42535d37b30245b23093f246473,45,302,3D,WHITE,HISPANIC,MALE,Simple Assault,Simple Assault,302,3D,396800,140300,38.93,-77.037,302,3D,396800,140300,38.93,-77.037
Adult Arrest,2022,10/24/22,3,20681b6153fa6b81e3f82c8afb69daf2d639e924,68bd4a29ccf71b7feb5b3e8d20ec8141ee955ac9,30,103,1D,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,101,1D,398800,137000,38.901,-77.013,101,1D,398800,137000,38.901,-77.013
Adult Arrest,2022,10/24/22,5,2a9c7b7427a6e3bfd473a8b543f713332958505c,8f7ac4bebc5cf850066c531fbd5dde757f9520fc,26,NA,NA,WHITE,UNKNOWN,MALE,Driving/Boating While Intoxicated,Driving Under Influence-1st Off,NA,,399600,143900,38.963,-77.005,406,4D,399600,143900,38.963,-77.004
Adult Arrest,2022,10/24/22,7,8de4880fb1ad59db3a53b2e9007f76cd97dee2df,70099af55dbf81b911a2e092fdfd52bdb9b3ca9b,42,NA,NA,OTHER,HISPANIC,MALE,Traffic Violations,No Permit,205,2D,390900,139900,38.927,-77.105,205,2D,390900,139900,38.927,-77.105
Adult Arrest,2022,10/24/22,7,1be5b67d05f0560940ce366d19577b40611bead7,e9849b14814c539c3531b2a13d21a83d2836b905,21,708,7D,BLACK,NOT HISPANIC,MALE,Release Violations/Fugitive (Warr),Fugitive From Justice,107,1D,402000,135100,38.883,-76.976,107,1D,402000,135100,38.883,-76.976
Adult Arrest,2022,10/24/22,7,7e71bd3dd1592c13942403db83d206054a828320,95e7b5a877d775af651f4dff9a7f7c86894ead31,26,NA,NA,BLACK,NOT HISPANIC,FEMALE,Damage to Property,Destruction Of Property - Misd,703,7D,400700,132200,38.858,-76.992,703,7D,400700,132200,38.858,-76.992
Adult Arrest,2022,10/24/22,8,91eece2aa7f1e8f62c2809e75328162a65859b56,9dd793ba6cc9f1f10a0c730abc69e72a0cc31737,67,402,4D,BLACK,NOT HISPANIC,MALE,Property Crimes,Receiving Stolen Property-misd,308,3D,398300,137500,38.905,-77.02,308,3D,398300,137500,38.905,-77.02
Adult Arrest,2022,10/24/22,8,ef33b0e08b7fbbb60953a046d80b7a0b2a3b3392,3378c197c85fa4c8347f8fe1d08ea2104efc1476,37,602,6D,BLACK,NOT HISPANIC,FEMALE,Damage to Property,Destruction Of Property - Misd,602,6D,406600,137400,38.904,-76.924,602,6D,406600,137400,38.904,-76.924
Adult Arrest,2022,10/24/22,8,fe37d6f4f6a347ec1bcdfcba646b47362a202d68,f9e88cd25bfb8d94270020c004b74f192fcc7818,47,308,3D,BLACK,NOT HISPANIC,FEMALE,Simple Assault,Simple Assault,308,3D,398700,138100,38.91,-77.015,308,3D,398700,138100,38.91,-77.015
Adult Arrest,2022,10/24/22,10,1866cb59af2a78611ecc151cf2cee971f1554619,78c1562eed98f42bb2f15ab4a5e5a3a1f24b8eff,19,606,6D,BLACK,NOT HISPANIC,MALE,Fraud and Financial Crimes (Frau),Identity Theft Second Degree,305,3D,397900,138800,38.917,-77.025,305,3D,397900,138800,38.917,-77.025
